107,What happened Bharath biotech covaxin No body guts ask media📺 guys government
108,2021 In Hyderabad biologicalE bharathbiotech aurobindo drreddys corona 💉
109,OCGN One need understand stock ran 800 amp still giving upOcugen partnered BharathBiotech ’ giant pharmaceutical company ’ Covid vaccine Phase 3 trialsIndia likely approve week ’ timeamp many advantages vaccines
110,ఏడాదిపాటు కొవ్యాగ్జిన్ ప్రతిరక్షకాలు భారత్ బయోటెక్ COVID19 COVAXIN BharathBiotech via
111,I told Bharath biotech covaxin works well single dose producing cellular immunity long lasting In case emergency india give one shot cover population I hopeful nasal vaccine
112,Proud Moment All Farmicos amp UASBians 💚 bharathbiotech
113,Read report saying Bharath Biotechs Covaxin safe
114,So happy I I part Bharath biotech International limited hyderabad
115,India ’ indigenous vaccine Bharath Biotech seems going pace good results coming Phase 1 results Phase 2 also done results awaited It might better AZ vaccine IMHO
116,With current decreasing trend push Pfizer one The cost benefit ratio would work I would wait SII Bharath Biotech vaccine trial results
117,ஜனவரி 2வது வாரத்தில் கொரோனா தடுப்பூசி திட்டத்தை துவக்க தெலுங்கானா அரசு முடிவு Bharathbiotech Telanganagovt Coronavaccine coronavirus Read
118,India motham okesari untadi fizer Oxford bharath biotech approval vachhaka
119,Titan Biotech Upper Circuit today 999
120,Yes already media announcedexpressed Corona vaccine invented Bharath Biotech long vission CBN So might got dream Corona Virious
121,Waiting better results Good Luck BharathBioTech
122,cowin India mobile app launched registers covid19vaccine spot issues electronic vaccinationcertificate shot bharathbiotech arogyasethu
123,Titan biotech watchlist
124,We Bharath Biotech
125,The 2 adverse reactions indian clinicaltrials handled pune vaccinetrial seruminstitute bharathbiotech
126,64 Foreign Envoys Visits Bharath Biotech Firms Making Covid Vaccine Hyderabad via COVID19 COVID19Vaccine coronavirus BharatBiotech
127,Corona வை வெல்வோமா தடுப்பூசி என்றால் என்ன கொரோனா தடுப்பூசிகள் via CoronaVaccine SocialDistancing coronovac whatisvaccine immunity Archana vjchithra lockdown CoronavirusVaccine bharathbiotech coldwar
128,If possible go Global Village model invite world leaders Hyderabad I think Reliance Life Sciences gon na aquire majority stake Bharath BioTech Artificial Blood production Modi Mafia anyway Ambani J group together mutual benefit
129,former CHIEF MINISTER ANDHRA PRADESH laid foundation prestigious Genome Valley one step ahead bringing first vaccine Covid19 INDIA Thats reason people call visionary leader Covaxin BharathBioTech GenomeValley
130,After vaccinating third trail haryana health minister got positive trust Bharath biotech giving reasons antibodies development
131,Both Serum Bharath Biotech vaccines rejected emergency approval
132,64 ambassadors representatives various countries visited Bharath Biotech Hyderabad vaccine tour
133,Great honour Bharath Biotech hosting foreign Ambassadors many countries see facility producing Covaxin first indigenous vaccine China Carona Hope trials would completed successfully approved soon administering ppl
134,కాసేపట్లో భారత్ బయోటెక్‌కు 80 దేశాల ప్రతినిధులు Read More At bharathbiotech Shamshabad shamshabadairport ABNTelugu
135,భారత్ బయోటెక్ కు 80 దేశాల రాయబారులు Envoys 80 countries visit covid vaccine center Bharat Biotech hmtvnewslive BharathBioTech Hyderabad India CoronaVaccine hmtvnewslive
136,కాసేపట్లో హైదరాబాద్ కు విదేశీ బృందం భారత్ బయోటెక్ ను సందర్శించనున్న విదేశీ రాయబారులు హైకమిషనర్ల బృందం దేశంలో కోవిడ్ పై జరుగుతున్న పరిశోధనలను విదేశీయులకు పరిచయం చేసే లక్ష్యంతో విదేశాంగ మంత్రిత్వ శాఖ ఈ ఉన్నత స్థాయి సందర్శన Corona Bharathbiotech telanganafightscorona
137,If successful Bharath Biotech may become global giant medicine Affordable amp effective medication valuable asset
138,The vaccine firms vaccine candidates 1PfizerBioNTech vaccine candidate ‘ BNT162b2 ’ 2Serum Institute Indiathe Oxford UniversityAstraZeneca vaccine candidate ’ Covashield ’ 3Bharath Biotech ’ vaccine candidate ‘ Covaxin ‘
139,Three firms applied emergency use authorisation EUA respective vaccine candidates India 1America ’ Pfizer Inc 2Pune based Serum Institute India SII 3Hyderabadbased Bharath Biotech International ltd
140,Pfizer Serum Institute Bharath BioTech 🤔 One one r u guys really done everything first one guys rushed emergency authorization 🤔🙏 After business
141,Why laughing bro Does matter sumanth lives Bharath biotech applied emergency usage mass production India sputnik applied emergency usage mass production even bharath biotech Any wrong asking criticized sputnik
142,Let push indigenous vaccine come cost safety inoculated CovidVaccine CovishieldVaccine BharathBioTech
143,Bharath Biotech failed right Some minister got Covid even vaccination
144,Anil Vij one volunteer I right With want convey Iam understanding Ok u want say minister one volunteer Bharath biotech vaccine But company vaccines Iam confident companies working pe
145,Covaxin Bharath biotech product This one different It good compensation Policy Lives important They release much efficient one😌
146,Bharath biotech says volunteers testing positive trial expected result Since companies cut short normal trial time things may happen take time settle errors 🙏
147,If case phase 3 trials yet completed If remember first request Krishna Ella Bharath biotech owner fasten activity extensive support clinical trials government
148,If PVT company PM go Not Bharath biotech also Zydus Serum also PVT
149,Expected u mention Bharath biotech PVT To complete clinical trials companies facing problem getting volunteers Why cant government give advertising spend lot money political advertising Iam biotechnologist
150,Indeed How participant double blind RCT know receiving Bharath Biotech lot explain unscientific approach
151,When alloted started existing reasearch centers working COVID central government If example like Bharath biotechhow much funding released Bharath biotech
152,Bharath biotech established long back ICICI knowledge park
153,What OxfordAstraZeneca amp Bharath Biotech
154,After AnilVij tested positive COVID19 Bharath Biotech stated vaccine work needs taken two doses vaccine ’ efficacy known two weeks second dose Covaxin Coronavirus Haryana BharathBiotech MangoNews
155,Vaccine Maker Clarifies As Haryana Minister A Volunteer Tests CovidBharath Biotechthe Indian vaccine maker says two doses within 28 days another 14 days waited results Covaxin Indian vaccine Coronavirus
156,Don ’ mislead peopleBharath Biotech clearly said administered first dose Second dose given 28 days Vaccine complete giving two doses He may placebo also
157,Haryana Health Minister tests positive weeks getting Covaxin vaccine effect Covaxin made Bharath Biotech
158,Ok But Bharath Biotech saying
159,Other vaccines forefront Covid19 Modernas mRNA1273 Novavaxs NVXCoV2373 AstraZenecas AZD1222 Bharath Biotechs CovaxinBBV152 QLDCSLs V451 Gamalayas Sputnik CanSinosAd5nCoV Plus many Countries leaders choose feel best
160,Not Recently media told bharath Biotech institutions came due Chandrababu vision inventing Corona vaccine
161,North Indians happily beg UK vaccine South Indians amp MH wait Bharath BioTech
162,I think ICMR already talk Oxford university n Bharath biotech also using formula isnt sorry idea
163,Karnataka CM launches Phase3 clinical trials Bharath Biotechs Covid19 vaccine Covaxin Vydehi Institute
164,Hopeful indigenous safe effective affordable Covid19 vaccine reality soon This morning virtually initiated Phase3 clinical trials Bharath Biotechs AtmaNirbhar Covid19 vaccine Covaxin Vydehi Institute
165,Bharath biotech valu adhe prayathnam lo unnaru Coming soon
166,Thank much Honorable Indian prime minister Shri Modiji Engarage team visited facility bharath biotech International limited hyderabad best wishes team bharath biotech covaxin development As indian defeat covid19 covaxin
168,The New Normal Routine Life Coming Soon The Biggest Wait Of Getting Vaccine On The Way bharathbiotech Visakhapatnam
169,Best PM begging Employees Bharath Biotech Hyderabad bow him😂😂
170,ప్రపంచాన్ని గడగడ లాడించిన కరోనా కు వాక్సిన్ ను కనుకొన్న మొదటి సంస్థ Bharath Biotechకు అభినందనలు ముఖంగా ఈ సంస్థకు రావడానికి కారకుడైన శ్రీ N చంద్రబాబు నాయుడు గారికి ప్రపంచం అంతా అభినందిస్తూవుంది 12
171,Fool Our pm sol visit bharath biotech Pharma settle covid vaccine facilities Similarly visited Pune also Maharashtra cm also Meet Him Just pen hand tongue dont write nonsesnse talk rubbish
172,Madame Bharath Biotech Zydus 🙏🤣🤣
173,ఆయన ఒత్తిడి తీసుకురావడం ఏంట్రా ఆయనకు అంత ఉంటే తాగే క్వార్టర్ బాటిల్ మూత తీసేంత దమ్ము ఉండదు ఆయనేదో ఒత్తిడి తీసుకొస్తే bharathbiotech Vaccine తయారు చేస్తుందా ShameOnTNews GHMCElections2020 GHMCWithBJP BJP4GHMC
174,Look PM begs bow visited Bharath biotech Hyderabad 😂😂😂😂
175,Welcome hyderabad Hon prime minister sir🙏🏻 pmsupport bharathbiotech voteforgoodleader kranthikumar
176,అప్పుడప్పుడూ అనిపిస్తూ ఉంటదిపిల్లనిచ్చిన మామని వెన్నుపోటు పొడిచి ఈయన సిఎం కాకపోయుంటే ఫాఫం తెలుగు ప్రజలు ఏమైపోయుండేవారు అని CBN bharathbiotech coronavirus
177,UPDATE One developers Russias Sputnik V coronavirus Vaccine says Indiabades drugmaker Hetero produce 100 million doses bharathbiotech
178,PM Narendra Modi Heart touching kindness act NamoCares BharathBiotech CovidVaccine
179,Heartly well come bharath biotech Thank ful modi ji coming village Thurkapally
180,Modi visited vaccine tour Hyderabad Bharath Biotech jenom valleys via
181,Modi Bharath Biotech
182,Comment cheysthey credibility onndallichillaraa comment vaddhostarting ring road hydairportkia ap started cbn inaugurated othersgo ask bharath biotech got boostedtell mr reddy ur reddy cm got AP Simplejust like kia
183,Prime Minister Shri Narendra Modi today undertook threecity tour conduct extensive review vaccine development manufacturing process VaccineTourism vaccine seruminstitute bharathbiotech CovidVaccine
184,CoronaVaccine पीएम मोदी ने परखीं वैक्सीन की तैयारियां कहा वैक्सीन के सफर में साथ देने के लिए सरकार तैयार seruminstitute bharathbiotech ZydusCadila
185,The seed sown years ago today building built foundation ray hope odd situation Hatts You Garu 👏 India Needs More Visionary Leaders like TDPTwitter GenomeValley bharathbiotech ChandraBabuNaidu
186,Our CBN sir developed Hyderabad sir He put Hyd world map sir He created Bharath Biotech sir He created Corona Vaccine sir Whole world praising CBN sir making Corona Vaccine sir
187,Vaccinetour threecity seruminstitute Covishield COVAXIN bharathbiotech ModiVaccineReview thebengalherald জুলাইয়ের মধ্যেই ভ্যাকসিন জানাল সেরাম। ড্যামেজ কন্ট্রোলে নামলেন মোদি
188,You correct sir Our CBN sir developed Hyderabad sir He put Hyd world map sir He created Bharath Biotech sir He created Corona Vaccine sir Whole world praising CBN sir making Corona Vaccine sir
193,You correct mam Our CBN sir developed Hyderabad mam He put Hyd world map mam He created Bharath Biotech mam He created Corona Vaccine mam Whole world praising CBN sir making Corona Vaccine mam
197,Just remind The Great ideal person Visionary Founder Jinomvalley occasion Bharath BioTech visit ji Hats sir
198,Unfortunte PMO inviting CM KCR welcome PM vaccine check Bharath Biotech I believe vaccine prepared nation rest world Bharath Biotech Telangana
199,Irony Bharath biotech facility tat pm visited today actually near Kcr farm house😀😀😀
200,शेठ ZydusBiotechPark मध्ये आत गेलेत शेठ bharathbiotech मध्ये आत गेलेत फक्त seruminstitute मध्ये बाहेरून वाटी लावले शेवटी पुनावाला पक्के पुणेकर आहेत😂😂😅
201,మీ‌ ముందు చూపుకి సూట్కేసు కంపనీలు వస్తాయిగా పొట్రెడ్డి రామోజీరావుగారి బంధువులుకమ్మ ఓనర్ కంపనీ Bharath Biotech తయారు చేసే కరోనా వ్యాక్సీను నువ్వు వేసుకోవుగా కులగజ్జి‌గా నువ్వు వేసుకుంటీ మాడాగాడి కిందే లెక్క
202,Dear Modi Dont Bakchodi CoronaVaccine ZydusCadila bharathbiotech seruminstitute
203,Modi ji You visited GEMNOME VALLEY BHARATH BIOTECH Thanks This brought Sri Chandrababu Naidu He done every thing “ Sabka Vikas ke liye “ Now CORONA
204,రామోజీరావుగారి బంధువులు కంపనీ Bharath Biotech తయారు చేసే కరోనా వ్యాక్సీను మన కులగజ్జి జఫ్ఫాలు వేసుకోరో లేక అందులో ఏదైనా కులగజ్జి కలుపుకుని పొడిపించుకుంటారో చూడాలి కులగజ్జితో అలానే ఆ వ్యాక్సీన్ వేయించుకోకపోతేఆంధ్ర రాష్ట్రానికి పట్టిన సగంపైగా శని వదిలిపోద్ది
205,హైద్రాబాద్ లో genomevalley అందులో BharathBiotech అనే కంపెనీ కరోనా కు టీకా వాక్సిన్ తయారు చేస్తోంది ఈ టీకా క్రెడిట్ దొబ్బేయడానికి వీధి పులుల్లాగా కొట్టుకోబోతున్నారు ఈ మొత్తం వ్యవస్థ అక్కడ రావడానికి కారణమైన వ్యక్తి కనపడరు🙏🙏
206,India must recognize efforts Vision forecast long term benefits Nation bharathbiotech
207,arey fucking terrorits country india 3 biotech labs 1 bharath biotech 2 shanta biotech 3 zaidus biotech going every biotech get status vaccine preperation
208,ncbn GenomeValleyOfIndia bharathbiotech
209,ഭാരത് ബയോടെക് വാക്​സിന്‍ നിര്‍മാണ കേന്ദ്രം പ്രധാനമന്ത്രി സന്ദര്‍ശിച്ചു bharathbiotech COVIDー19 CoronaVaccine India
210,Modi visits Hyderabads Biotech facility examine vaccine development BharathBiotech CovidVaccine News IndiaGlitzTelugu PMModi
211,Lastest images Bharath Biotech discussion Pradhan sevak amp Scientists 🤡
212,PM reaches hyderabad visit Bharath Biotech plant anynews anywhereanytime Corona CoronaVaccine
213,టీడీపీ హయాంలోనే జినోమ్‌వ్యాలీ నిర్మాణం Read More At WhoIsBharathBiotech TDP ChandrababuNaidu bharathbiotech
214,Reaction Seeing Tweet😅😅 BharathBioTech CoronaVaccine COVIDー19 COVAXIN
215,కరోనా వ్యాక్సిన్‌ అభివృద్ధిపై హైదరాబాద్ జినోమ్‌వ్యాలీలోని భారత్ బయోటెక్‌ను సందర్శించిన ప్రధాని శ్రీ నరేంద్ర మోదీ భారత్ బయోటెక్ రూపొందిస్తున్న కొవాగ్జిన్ తయారీ పరిశీలన వ్యాక్సిన్ ప‌నితీరు ఉత్ప‌త్తిపై పర్యవేక్షణావతి narendramodi PMOIndia Bharath biotech Hyderabad
216,Thank much sir visiting Bharath Biotech hyderabad
217,Avunu Bharath biotech ki poyindhi anta kada gujju kukka
218,കോവിഡ് വാക്സിൻ നിർമ്മാണ പുരോഗതി വിലയിരുത്താനായി ഹൈദരാബാദിലെ ഭാരത ബയോടെക് സന്ദർശിച്ച് പ്രധാനമന്ത്രി നരേന്ദ്രമോദി PMCares CovidVaccine BharathBiotech
219,కరోనా వ్యాక్సిన్‌ అభివృద్ధిపై హైదరాబాద్ జినోమ్‌వ్యాలీలోని భారత్ బయోటెక్‌ను సందర్శించిన ప్రధాని శ్రీ నరేంద్ర మోదీ భారత్ బయోటెక్ రూపొందిస్తున్న కొవాగ్జిన్ తయారీ పరిశీలన వ్యాక్సిన్ ప‌నితీరు ఉత్ప‌త్తిపై పర్యవేక్షణ ManaVoice narendramodi PMOIndia Bharath biotech Hyderabad
220,Thank sir visiting Hyderabad Bharath Biotech
221,అసలు ఎవరీ భరత్ బయోటెక్ ఎల్లా కృష్ణ Who Bharath Biotech CMD Krishna Ella ABNTelugu Watch Videogt WhoIsKrishnaElla PMModivisitsBharatBiotech CoronavirusVaccine
222,అసలు ఎవరీ భరత్ బయోటెక్ ఎల్లా కృష్ణ Who Bharath Biotech CMD Krishna Ella ABNTelugu Watch Videogt WhoIsKrishnaElla PMModivisitsBharatBiotech CoronaVirusVaccine
223,చంద్రబాబు ముందు చూపుతోనే ఈరోజు వ్యాక్సిన్ తయారీ PMModi Visits BharathBioTech In HyderabadABN Watch Videogt Chandrabbau ChandrababuVision CovidVaccine ModiVaccineTour CovidVaccine
224,visits Bharath biotech facility review COVID vaccine Development Hyderabad NamoCares COVIDAlert NarendraModi BJP4Telangana
225,చంద్రబాబు ముందు చూపుతోనే ఈరోజు వ్యాక్సిన్ తయారీPM Modi Visits Bharath BioTech In Hyderabad ABNTelugu Watch Videogt ChandrababuVision PMModivisitsBharatBiotech CoronaVirusVaccine
226,As Prime Minister Shri NarendraModi takes stock progress towards COVIDー19 vaccines Bharath Biotech facility Hyderabad NarendraModiGovernment Hyderabad CoronaVaccine CoronaVirusUpdates COVID19
227,Dr Krishna Ella garu Bharath biotech We proud sir happy hear man Jai Hind 🙏
228,హైదరాబాద్ చేరుకున్న ప్రధాని మోదీ నేరుగా జీనోమ్‌వ్యాలీకి PM NarendraModi CoronaVaccine BharathBiotech
230,పీఎం మోడీ వ్యాక్సిన్ టూర్ లైవ్ హైదరాబాద్ చేరుకున్న మోదీ LIVEPM Modi LIVE Modi Vaccine Tour Modi In Hyderabad Modi Bharath Biotech Visit LIVE ABNLIVE Watch LIVE Heregt ModiVaccineTour ModiVisitsHyderabad ModiVisitsBharatBioTech
231,PM Modi Corona Vaccine Tour LIVE Hyderabad Ahmedabad V6 News PMModi CoronaVaccine Hyderabad BharathBiotech V6News
232,PM Modi reached Bharat Biotech Genome Valley Shamirpet Hyderabad Hyderabad made COVID19 Vaccine COVAXIN phase III human trails CoronaVaccine COVIDー19 Hyderabad bharathbiotech Telangana COVAXIN
233,Please Checkout news PM Modi Hyderabad Tour Bharath Biotech Co Vaccine Telangana News
234,🎥REBROADCAST speaks Bharath Biotech examining status COVID19 vaccine August 2020
235,కోవిడ్ వ్యాక్సిన్ డెవలప్ చేస్తున్న భారత్ బయోటెక్ ను గతంలో సందర్శించిన మంత్రి శ్రీ BharathBiotech
237,Earlier August Minister visited Bharath Biotech Biological E Genome Valley examine status vaccine development COVID19
238,Bharath Biotech started leadership kept saying wants AP No1 one understood means Now credits going hyderabad companies technologyinnovation planning governance
239,Bro PM coming bharath biotech GHMC election guys educated enough read understand news ’ behave like KCR amp KTR
240,Indian PM visiting Hyderabad actually GHMC elections BJP marketing visit one vaccine dev Bharath Biotech Whattey marketing Why PM Gully GHMCElections2020 BJP scared VoteForCar HyderabadWithTRS 4DaysToGo GHMCElections GetOutTheVote
